Scenario,Hour,Solar PV Generation (MW),Solar PV Curtailment (MW),Wind Generation (MW),Wind Curtailment (MW),All Thermal Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Renewables Generation (MW),Imports (MW),Storage Charge/Discharge (MW),Exports (MW),Load (MW),Net Load (MW)
training_single_740,142,0.0,0.0,21090.541482666806,0.0,0.0,1970.52453,2267.16055,1726.36381,0,-3656.8869973331985,0,30711.47737,3656.886997333195
training_single_740,143,0.0,0.0,24552.108439987867,0.0,0.0,1904.39047,2267.63205,1691.57027,0,1368.7097899878636,0,29046.99144,-1368.7097899878659
training_single_740,144,0.0,0.0,25855.847069908363,0.0,0.0,1795.92468,2267.66142,1647.41119,0,4469.584639908365,0,27097.25972,-4469.584639908365
training_single_740,145,0.0,0.0,26002.777634862112,0.0,0.0,1572.15196,2266.99914,1653.67734,0,5872.547194862109,0,25623.05888,-5872.547194862111
training_single_740,146,0.0,0.0,28102.842280776804,0.0,0.0,1518.87172,2267.08573,1640.9778,0,8679.052840776803,0,24850.72469,-8679.052840776805
training_single_740,147,0.0,0.0,30510.86704461447,0.0,0.0,1548.31872,2267.84108,1608.00471,0,11221.735424614475,0,24713.29613,-11221.735424614473
training_single_740,148,0.0,0.0,30467.661606295675,0.0,0.0,1515.81725,2267.24746,1632.70833,0,11205.209846295673,0,24678.2248,-11205.209846295675
training_single_740,149,0.0,0.0,30162.49062710301,0.0,0.0,1661.50037,2266.85089,1564.95397,0,10640.33001710301,0,25015.46584,-10640.330017103008
training_single_740,150,0.0,0.0,32488.769652485833,0.0,0.0,1973.09288,2267.91293,1565.16522,0,11673.05475248583,0,26621.88593,-11673.054752485832
training_single_740,151,965.6519666902425,0.0,33248.115050363966,0.0,0.0,2374.04376,2267.78542,1548.64012,0,10508.358937054205,0,29895.87738,-10508.358937054207
training_single_740,152,5092.793178586577,0.0,32258.393227549623,0.0,0.0,2407.63778,2267.55315,1525.14666,0,11786.075236136197,0,31765.44876,-11786.075236136201
training_single_740,153,6516.177324994165,234.9243052691172,32745.043912092446,0.0,0.0,2351.36317,2268.06414,1520.70049,0,13728.763287086607,0,31672.58575,-13963.687592355729
training_single_740,154,5986.127467755494,492.4428128054724,32562.207727553727,0.0,0.0,1852.58724,2268.24942,1515.59642,0,13017.980825309221,0,31166.78745,-13510.423638114693
training_single_740,155,5088.561093109354,952.9090084484415,33896.8730662253,0.0,0.0,1716.83446,2268.37353,1514.99064,0,14121.760159334659,0,30363.87263,-15074.669167783093
training_single_740,156,3909.1641294781584,2026.7426613891248,34536.2177998565,0.0,0.0,1692.35154,2268.15474,1494.00192,0,14121.760159334659,0,29778.12997,-16148.502820723783
training_single_740,157,4137.2913635802615,2154.4595612724115,32919.52371172896,0.0,0.0,1592.23724,2267.46973,1507.17916,0,13017.980825309221,0,29405.72038,-15172.440386581631
training_single_740,158,6594.198872518428,0.0,29286.335045292406,0.0,0.0,1606.47304,2266.0745,1515.50849,0,11900.98579781083,0,29367.60415,-11900.985797810836
training_single_740,159,5590.638530310821,0.0,26955.58924087064,0.0,0.0,1695.03182,2265.80237,1460.49526,0,8345.352021181461,0,29622.2052,-8345.35202118146
training_single_740,160,1792.466855299875,0.0,27901.68406024739,0.0,0.0,1915.93341,2264.64692,1531.77191,0,5022.146675547264,0,30384.35648,-5022.146675547267
training_single_740,161,0.0,0.0,37869.4430848022,0.0,0.0,2321.4556,2263.22444,1547.09736,0,12130.7987448022,0,31870.42174,-12130.7987448022
training_single_740,162,0.0,0.0,38490.88321870796,0.0,0.0,3262.04062,2263.59111,1622.95494,0,10915.42529870796,0,34724.04459,-10915.425298707964
training_single_740,163,0.0,0.0,37587.05422538812,0.0,0.0,3122.62825,2264.1785,1630.42323,0,9579.725455388128,0,35024.55875,-9579.725455388125
training_single_740,164,0.0,0.0,35699.2153291617,0.0,0.0,2803.17898,2263.90813,1641.96624,0,7945.59588916171,0,34462.67279,-7945.595889161703
training_single_740,165,0.0,0.0,34220.55034548874,0.0,0.0,2512.4324,2264.87476,1595.32654,0,7126.602585488739,0,33466.58146,-7126.602585488736
training_single_740,166,0.0,0.0,35517.92104504037,0.0,0.0,2109.16121,2265.7459,1570.59358,0,9828.715945040367,0,31634.70579,-9828.71594504037
training_single_740,167,0.0,0.0,33429.013100730626,0.0,0.0,1871.32092,2265.65531,1544.99226,0,9762.314250730624,0,29348.66734,-9762.314250730626
training_single_740,168,0.0,0.0,30570.939905251907,0.0,0.0,1736.76574,2265.66589,1546.46951,0,8846.690415251906,0,27273.15063,-8846.690415251907
training_single_740,169,0.0,0.0,31298.616406215566,0.0,0.0,1724.17295,2264.96929,1515.63834,0,10874.25551621557,0,25929.14147,-10874.255516215568
training_single_740,170,0.0,0.0,32226.666236801673,0.0,0.0,1488.66435,2264.29122,1527.53176,0,12168.556496801673,0,25338.59707,-12168.556496801673
training_single_740,171,0.0,0.0,32390.1530813077,0.0,0.0,1473.1822,2264.15741,1530.14392,0,12911.349231307695,0,24746.28738,-12911.349231307699
training_single_740,172,0.0,0.0,31696.998893565018,0.0,0.0,1494.10428,2263.83818,1530.9917,0,12334.546883565014,0,24651.38617,-12334.546883565017
training_single_740,173,0.0,0.0,30072.129181923334,0.0,0.0,1569.33397,2263.47934,1527.54556,0,9966.143821923335,0,25466.34423,-9966.143821923335
training_single_740,174,0.0,0.0,28885.957539488165,0.0,0.0,1887.74044,2264.98335,1566.2,0,7264.881479488164,0,27339.99985,-7264.881479488165
training_single_740,175,1020.1909988896325,0.0,27285.63321158966,0.0,0.0,2178.61818,2264.64,1558.29256,0,3853.1582404792935,0,30454.21671,-3853.1582404792903
training_single_740,176,5402.209802890968,0.0,25836.35363631846,0.0,0.0,2074.79414,2263.77727,1587.16502,0,5521.868539209427,0,31642.43133,-5521.868539209429
training_single_740,177,7108.70840982016,0.0,21870.29757361226,0.0,0.0,1968.3313,2264.35097,1557.09613,0,3223.6969934324197,0,31545.08739,-3223.6969934324206
training_single_740,178,6750.399924924233,0.0,20088.28048574142,0.0,0.0,1696.63401,2265.42662,1569.23896,0,1152.9101106656526,0,31217.06989,-1152.910110665654
training_single_740,179,6274.135006572502,0.0,18318.317724321005,0.0,0.0,1632.44762,2264.46312,1569.91918,0,-516.3891691064923,0,30575.67182,516.389169106493
training_single_740,180,6160.884549456576,0.0,17175.590795849006,0.0,0.0,1556.91012,2264.13678,1558.82265,0,-1465.9173946944138,0,30182.26229,1465.917394694417
training_single_740,181,6499.112765161795,0.0,15759.705085838215,0.0,0.0,1438.63506,2263.83356,1562.81522,0,-2384.4477189999893,0,29908.54941,2384.447718999989
training_single_740,182,6839.794794342843,0.0,16294.960072507156,0.0,0.0,1415.17418,2262.6726,1561.46798,0,-1473.3671531499972,0,29847.43678,1473.3671531500017
training_single_740,183,5956.062738692283,0.0,17290.12438006791,0.0,0.0,1501.50353,2262.2507,1574.4805,0,-1350.2572512398033,0,29934.6791,1350.2572512398067
training_single_740,184,2076.885046027192,0.0,18891.086401684268,0.0,0.0,1650.00226,2261.57813,1591.73337,0,-4087.4163322885356,0,30558.70154,4087.416332288539
training_single_740,185,0.0,0.0,19869.53281463323,0.0,0.0,2261.97706,2261.53824,1621.80136,0,-5700.66244536677,0,31715.51192,5700.662445366772
training_single_740,186,0.0,0.0,21286.33799166135,0.0,0.0,2817.87514,2262.09129,1714.74114,0,-6177.442398338647,0,34258.48796,6177.44239833865
training_single_740,187,0.0,0.0,22536.585603609197,0.0,0.0,2855.30367,2262.65263,1705.89288,0,-5098.468256390799,0,34458.90304,5098.4682563908
training_single_740,188,0.0,0.0,22177.86736085589,0.0,0.0,2612.44161,2262.63599,1707.39988,0,-5087.187839144106,0,33847.53268,5087.187839144108
training_single_740,189,0.0,0.0,20443.703969557573,0.0,0.0,2393.90765,2262.9532,1654.34194,0,-6126.280130442426,0,32881.18689,6126.280130442424
training_single_740,190,0.0,0.0,20766.633714327727,0.0,0.0,2141.21552,2262.95982,1650.21705,0,-4557.730885672272,0,31378.75699,4557.730885672275
training_single_740,191,0.0,0.0,19567.853478167126,0.0,0.0,1912.49619,2265.09478,1620.64625,0,-3776.2020418328707,0,29142.29274,3776.202041832875
training_single_740,192,0.0,0.0,19383.225627936576,0.0,0.0,1890.89468,2267.18196,1613.79275,0,-2052.3162720634245,0,27207.41129,2052.3162720634245
training_single_740,193,0.0,0.0,17489.62743597521,0.0,0.0,1616.28919,2265.37896,1620.42136,0,-3159.820334024794,0,26151.53728,3159.820334024791
training_single_740,194,0.0,0.0,17207.167291042602,0.0,0.0,1528.75722,2263.36856,1591.33188,0,-2693.613858957398,0,25284.23881,2693.6138589573966
training_single_740,195,0.0,0.0,17434.870212689802,0.0,0.0,1527.74348,2263.98042,1599.29644,0,-1896.1961973101918,0,24722.08675,1896.196197310196
training_single_740,196,0.0,0.0,18181.684007141925,0.0,0.0,1563.46172,2263.51518,1604.85347,0,-1001.3390528580755,0,24614.85343,1001.3390528580746
training_single_740,197,0.0,0.0,21052.81892615212,0.0,0.0,1594.31668,2262.43897,1613.52432,0,1142.7426961521228,0,25380.3562,-1142.74269615212
training_single_740,198,0.0,0.0,21751.01090676159,0.0,0.0,1870.91218,2261.9748,1671.23991,0,671.5625067615866,0,26883.57529,-671.5625067615879
training_single_740,199,966.7129069226814,0.0,20312.33808268114,0.0,0.0,2387.20397,2261.2848,1664.12593,0,-2461.381580396177,0,30053.04727,2461.381580396177
training_single_740,200,5088.6859270690165,0.0,21692.766892115804,0.0,0.0,2322.13038,2261.79005,1649.69645,0,1371.8726591848208,0,31643.19704,-1371.8726591848213
training_single_740,201,6701.323178168648,0.0,18128.6139925026,0.0,0.0,1967.81321,2262.12072,1657.11384,0,-546.5654593287563,0,31263.5504,546.565459328752
training_single_740,202,6437.577754441331,0.0,16315.75501190138,0.0,0.0,1616.30778,2261.91233,1654.13803,0,-2298.9728536572893,0,30584.66376,2298.9728536572884
training_single_740,203,6017.07039280304,0.0,16104.638216576825,0.0,0.0,1506.92302,2262.56656,1651.91365,0,-2389.6246806201398,0,29932.73652,2389.6246806201343
training_single_740,204,5914.303366034015,0.0,13938.160944739011,0.0,0.0,1473.75154,2262.51751,1598.63387,0,-4091.9092692269705,0,29279.2765,4091.9092692269737
training_single_740,205,6211.778545548526,0.0,11782.79047733206,0.0,0.0,1396.26136,2261.60984,1603.63698,0,-6015.1394171194115,0,29271.21662,6015.139417119412
training_single_740,206,6546.084395900234,0.0,10028.005476058246,0.0,0.0,1400.61189,2261.3373,1636.11259,0,-7611.078578041519,0,29483.23023,7611.078578041521
training_single_740,207,5645.389750556698,0.0,7963.677629817121,0.0,0.0,1567.08226,2261.10752,1657.53611,0,-10679.16001962618,0,29773.95329,10679.160019626182
training_single_740,208,1999.4148569507288,0.0,6497.498670753619,0.0,0.0,1725.9304,2261.0053,1679.4724,0,-16172.21649229565,0,30335.53812,16172.216492295653
training_single_740,209,0.0,0.0,5551.215123010619,0.0,0.0,2412.96366,2260.33692,1722.60162,0,-19300.915726989377,0,31248.03305,19300.91572698938
training_single_740,210,0.0,0.0,4852.567993013761,0.0,0.0,3064.46408,2260.45287,1821.7926,0,-22012.774746986237,0,34012.05229,22012.774746986237
training_single_740,211,0.0,0.0,4893.280425937484,0.0,0.0,2767.2768,2260.15026,1801.66817,0,-22707.582324062514,0,34429.95798,22707.582324062514
training_single_740,212,0.0,0.0,4507.235029285216,0.0,0.0,2620.2385,2260.01423,1804.70124,0,-22600.825270714788,0,33793.01427,22600.825270714784
training_single_740,213,0.0,0.0,4834.095929962919,0.0,0.0,2368.61861,2259.30074,1747.07648,0,-21603.80299003708,0,32812.89475,21603.80299003708
training_single_740,214,0.0,0.0,4616.079835549612,0.0,0.0,1943.72949,2259.23402,1792.22984,0,-20705.129744450387,0,31316.40293,20705.129744450387
training_single_740,215,0.0,0.0,4933.816589126909,0.0,0.0,1830.65752,2261.34279,1755.60877,0,-18635.07252087309,0,29416.49819,18635.072520873087
training_single_740,216,0.0,0.0,6161.406367870708,0.0,0.0,1713.75466,2263.6986,1706.00976,0,-15608.851662129293,0,27453.72105,15608.851662129291
training_single_740,217,0.0,0.0,7297.32544590299,0.0,0.0,1550.47681,2262.01318,1712.50092,0,-13211.132154097011,0,26033.44851,13211.132154097008
training_single_740,218,0.0,0.0,7552.675451375151,0.0,0.0,1491.19669,2260.41684,1703.2248,0,-12143.08357862485,0,25150.59736,12143.083578624848
training_single_740,219,0.0,0.0,7578.466495440334,0.0,0.0,1452.04872,2260.97668,1669.87064,0,-11712.325204559667,0,24673.68774,11712.325204559667
training_single_740,220,0.0,0.0,7043.023847425442,0.0,0.0,1442.21814,2260.41289,1661.06675,0,-12217.98201257456,0,24624.70364,12217.982012574557
training_single_740,221,0.0,0.0,6019.742823070152,0.0,0.0,1595.38285,2260.20736,1698.38805,0,-13775.293226929844,0,25349.01431,13775.293226929847
training_single_740,222,0.0,0.0,4646.5973229613155,0.0,0.0,1775.77385,2261.25139,1703.96659,0,-16978.05504703868,0,27365.6442,16978.055047038684
training_single_740,223,950.0108820280473,0.0,3189.354584528599,0.0,0.0,2156.79574,2262.13861,1748.26259,0,-20286.817243443355,0,30593.37965,20286.81724344335
training_single_740,224,4895.7950236598945,0.0,2017.3345262014564,0.0,0.0,2060.20904,2261.91531,1715.02041,0,-18880.806430138648,0,31831.08074,18880.80643013865
training_single_740,225,6429.335949523771,0.0,1102.8877272042737,0.0,0.0,1757.00999,2261.76863,1701.39585,0,-18227.899253271957,0,31480.2974,18227.899253271953
training_single_740,226,6183.21698151133,0.0,446.24721332070936,0.0,0.0,1592.51635,2261.76212,1658.94902,0,-18627.67424516796,0,30770.36593,18627.67424516796
