Hour,Technology,Charging power (MW),Discharging power (MW),State of charge (MWh)
132,H2,-0.0,0.0,26991.541787818696
133,Li-Ion,-0.0,0.0,-0.0
133,CAES,-0.0,0.0,-0.0
133,PHS,28866.43188349679,0.0,214532.6330059654
133,H2,915.6435282164246,0.0,27598.91099278091
134,Li-Ion,-0.0,0.0,-0.0
134,CAES,-0.0,0.0,-0.0
134,PHS,28866.43188349679,0.0,240059.43922478813
134,H2,915.6435282164246,0.0,28206.280197743126
135,Li-Ion,0.0,0.0,-0.0
135,CAES,-0.0,0.0,-0.0
135,PHS,28866.43188349679,0.0,265586.2454436108
135,H2,915.6435282164246,0.0,28813.64940270534
136,Li-Ion,-0.0,0.0,-0.0
136,CAES,-0.0,0.0,-0.0
136,PHS,-0.0,0.0,265586.2454436108
136,H2,915.6435282164246,0.0,29421.018607667556
137,Li-Ion,0.0,-0.0,0.0
137,CAES,0.0,0.0,-0.0
137,PHS,0.0,6382.27910568804,258368.9843618089
137,H2,915.6435282164246,0.0,30028.38781262977
138,Li-Ion,0.0,-0.0,-0.0
138,CAES,0.0,0.0,-0.0
138,PHS,0.0,8402.486558945993,248867.2157572052
138,H2,915.6435282164246,0.0,30635.757017591986
139,Li-Ion,0.0,-0.0,-0.0
139,CAES,0.0,0.0,-0.0
139,PHS,0.0,9080.16678928099,238599.10724936158
139,H2,915.6435282164246,0.0,31243.1262225542
140,Li-Ion,0.0,-0.0,-0.0
140,CAES,0.0,0.0,-0.0
140,PHS,0.0,8894.024036446996,228541.49421240558
140,H2,915.6435282164246,0.0,31850.495427516416
141,Li-Ion,0.0,-0.0,-0.0
141,CAES,0.0,0.0,-0.0
141,PHS,0.0,8316.973220431995,219136.42650098001
141,H2,915.6435282164246,0.0,32457.86463247863
142,Li-Ion,0.0,-0.0,0.0
142,CAES,0.0,0.0,-0.0
142,PHS,0.0,6788.949774925995,211459.29076537525
142,H2,915.6435282164246,0.0,33065.23383744085
143,Li-Ion,0.0,-0.0,-0.0
143,CAES,0.0,0.0,-0.0
143,PHS,0.0,4203.077673411508,206706.3320787098
143,H2,-0.0,0.0,33065.23383744085
144,Li-Ion,0.0,-0.0,-0.0
144,CAES,0.0,0.0,-0.0
144,PHS,0.0,3642.3133283339266,202587.50151724392
144,H2,915.6435282164246,0.0,33672.60304240307
145,Li-Ion,0.0,-0.0,-0.0
145,CAES,0.0,0.0,-0.0
145,PHS,0.0,2428.7352896139328,199841.01920372248
145,H2,915.6435282164246,0.0,34279.97224736529
146,Li-Ion,0.0,-0.0,-0.0
146,CAES,0.0,0.0,-0.0
146,PHS,0.0,1235.723258205886,198443.628517474
146,H2,915.6435282164246,0.0,34887.341452327506
147,Li-Ion,-0.0,0.0,-0.0
147,CAES,0.0,0.0,-0.0
147,PHS,0.0,627.9529872438798,197733.52158216346
147,H2,915.6435282164246,0.0,35494.710657289725
148,Li-Ion,0.0,0.0,-0.0
148,CAES,0.0,0.0,-0.0
148,PHS,0.0,662.2574900098844,196984.62214833577
148,H2,915.6435282164246,0.0,36102.07986225194
